message_size,latency,throughput,strategy,local_network_size,foreign_network_size
1000000,0,29.257144946938926,Scrooge double-klist k=64 noop[1.000000ms] MMDelay[100.000000ms] quackWindow[1000] ackWindow[100],10,10
